2012.03.27,22:00,1.33345,1.33349,1.33165,1.33190,2272
2012.03.27,23:00,1.33191,1.33285,1.33109,1.33124,1862
2012.03.28,00:00,1.33129,1.33184,1.33121,1.33174,793
2012.03.28,01:00,1.33172,1.33207,1.33120,1.33202,1324
2012.03.28,02:00,1.33204,1.33317,1.33181,1.33276,1706
2012.03.28,03:00,1.33275,1.33346,1.33244,1.33301,3176
2012.03.28,04:00,1.33302,1.33360,1.33168,1.33218,2966
2012.03.28,05:00,1.33219,1.33313,1.33195,1.33296,2519
2012.03.28,06:00,1.33297,1.33298,1.33248,1.33277,1852
2012.03.28,07:00,1.33276,1.33328,1.33247,1.33250,1956
2012.03.28,08:00,1.33249,1.33338,1.33244,1.33312,2954
2012.03.28,09:00,1.33312,1.33346,1.33148,1.33245,4576
2012.03.28,10:00,1.33246,1.33622,1.33241,1.33566,6202
2012.03.28,11:00,1.33564,1.33722,1.33393,1.33454,5380
2012.03.28,12:00,1.33453,1.33626,1.33395,1.33429,4513
2012.03.28,13:00,1.33429,1.33514,1.33329,1.33456,4236
2012.03.28,14:00,1.33454,1.33591,1.33390,1.33393,3760
2012.03.28,15:00,1.33392,1.33438,1.32999,1.33010,5365
2012.03.28,16:00,1.33011,1.33247,1.32977,1.33146,5675
2012.03.28,17:00,1.33149,1.33176,1.32763,1.32880,6035
2012.03.28,18:00,1.32880,1.33019,1.32845,1.32980,4482
2012.03.28,19:00,1.32979,1.33115,1.32815,1.33045,3580
2012.03.28,20:00,1.33047,1.33168,1.32922,1.33113,3338
2012.03.28,21:00,1.33114,1.33226,1.32986,1.33218,3131
2012.03.28,22:00,1.33217,1.33304,1.33165,1.33189,2803
2012.03.28,23:00,1.33194,1.33257,1.33136,1.33159,1536
2012.03.29,00:00,1.33160,1.33163,1.33123,1.33134,682
2012.03.29,01:00,1.33135,1.33207,1.33112,1.33144,1721
2012.03.29,02:00,1.33143,1.33278,1.33142,1.33247,1926
2012.03.29,03:00,1.33246,1.33315,1.33184,1.33280,2711
2012.03.29,04:00,1.33281,1.33282,1.33066,1.33159,2885
2012.03.29,05:00,1.33159,1.33264,1.33098,1.33243,2656
2012.03.29,06:00,1.33244,1.33297,1.33225,1.33244,2047
2012.03.29,07:00,1.33244,1.33262,1.33143,1.33214,2152
2012.03.29,08:00,1.33213,1.33238,1.33092,1.33146,3263
2012.03.29,09:00,1.33145,1.33446,1.33123,1.33314,4660
2012.03.29,10:00,1.33312,1.33414,1.33155,1.33392,6047
2012.03.29,11:00,1.33390,1.33403,1.33180,1.33180,4727
2012.03.29,12:00,1.33181,1.33193,1.32724,1.32816,6627
2012.03.29,13:00,1.32814,1.32887,1.32733,1.32759,4471
2012.03.29,14:00,1.32759,1.32902,1.32658,1.32817,4527
2012.03.29,15:00,1.32816,1.32818,1.32510,1.32776,5110
2012.03.29,16:00,1.32776,1.32844,1.32607,1.32779,5942
2012.03.29,17:00,1.32785,1.32827,1.32533,1.32766,6234
2012.03.29,18:00,1.32762,1.32817,1.32570,1.32634,4325
2012.03.29,19:00,1.32633,1.32742,1.32585,1.32731,3401
2012.03.29,20:00,1.32731,1.32806,1.32632,1.32761,2841
2012.03.29,21:00,1.32760,1.32899,1.32758,1.32855,2793
2012.03.29,22:00,1.32854,1.32959,1.32832,1.32934,3197
2012.03.29,23:00,1.32936,1.33032,1.32928,1.33010,1536
2012.03.30,00:00,1.33011,1.33019,1.32926,1.32968,785
2012.03.30,01:00,1.32968,1.33048,1.32967,1.33018,1501
2012.03.30,02:00,1.33019,1.33196,1.33002,1.33133,2124
2012.03.30,03:00,1.33134,1.33559,1.33105,1.33416,4153
2012.03.30,04:00,1.33416,1.33589,1.33416,1.33472,3891
2012.03.30,05:00,1.33473,1.33557,1.33456,1.33488,2798
2012.03.30,06:00,1.33488,1.33545,1.33461,1.33478,2009
2012.03.30,07:00,1.33477,1.33565,1.33456,1.33553,2287
2012.03.30,08:00,1.33554,1.33652,1.33386,1.33472,3808
2012.03.30,09:00,1.33470,1.33756,1.33409,1.33612,5645
2012.03.30,10:00,1.33612,1.33672,1.33474,1.33523,5611
2012.03.30,11:00,1.33521,1.33539,1.33237,1.33368,5129
2012.03.30,12:00,1.33367,1.33519,1.33266,1.33479,4454
2012.03.30,13:00,1.33480,1.33562,1.33297,1.33320,3975
2012.03.30,14:00,1.33321,1.33553,1.33300,1.33413,4351
